X,Y,fid,id,Stolper,icon_url
6.40083484420295,60.3669490717128,1,,,./0.png
6.4018671023898,60.3667878905511,2,,,./0.png
6.40316735185607,60.3666087214429,3,,,./0.png
6.40376245530045,60.3664926692904,4,,,./0.png
6.4047293826188,60.3663606576653,5,,,./0.png
6.40557985246646,60.366237973836,6,,,./0.png
6.40609394479161,60.3661827152684,7,,,./0.png
6.40726506865276,60.3660611962185,8,,,./0.png
6.4080567290743,60.3659779725009,9,,,./0.png
6.40888044271082,60.3658968193685,10,,,./0.png
6.40964109797872,60.3658166092616,11,,,./0.png
6.41037625700069,60.3657438777756,12,,,./0.png
6.41111000795374,60.3656703894642,13,,,./0.png
6.41212903647825,60.3655640022881,14,,,./0.png
6.41310653826645,60.3654640536404,15,,,./0.png
6.41359409291012,60.3654568516479,16,,,./0.png
6.4135728232166,60.3653926033337,17,,,./0.png
6.41315987308362,60.3653178359386,18,,,./0.png
6.41278523754105,60.3652031904669,19,,,./0.png
6.41213896455349,60.3650049161665,20,,,./0.png
6.41171484683715,60.3648864031876,21,,,./0.png
6.41054752753806,60.3645270977386,22,,,./0.png
6.41121746576625,60.3647222136992,23,,,./0.png
6.40966188414758,60.3645033229995,24,,,./0.png
6.40895839808414,60.3644910705552,25,,,./0.png
6.4084199902524,60.3644472121577,26,,,./0.png
6.40733440528579,60.3643593178155,27,,,./0.png
6.40629477356853,60.3642737615052,28,,,./0.png
6.41133869068223,60.3658801273275,29,,,./0.png
6.41164219198487,60.3661529793604,30,,,./0.png
6.41321973898126,60.3658927872172,31,,,./0.png
6.41326760641202,60.3660649112355,32,,,./0.png
6.41335811332254,60.366373513201,33,,,./0.png
6.41347970803228,60.3667980573025,34,,,./0.png
6.41332061710878,60.3673636724431,35,,,./0.png
6.41322417036597,60.3677302969758,36,,,./0.png
6.41403593671529,60.3653334214551,37,,,./0.png
6.41473947334689,60.3653267875097,38,,,./0.png
6.41537099164476,60.3657670436391,39,,,./0.png
6.41644053096402,60.3659474101155,40,,,./0.png
6.41745003622772,60.3660352026308,41,,,./0.png
6.41822078975508,60.366114000786,42,,,./0.png
6.41898053553054,60.3661838761015,43,,,./0.png
6.41905565706879,60.368992602649,44,,,./0.png
6.41839475665939,60.3687186356785,45,,,./0.png
6.41803079047358,60.3686535395705,46,,,./0.png
6.41700055499602,60.3684565410625,47,,,./0.png
6.41600474335793,60.3682689078837,48,,,./0.png
6.41528945033147,60.3681273406229,49,,,./0.png
6.41442682838997,60.3679596929688,50,,,./0.png
6.43669627029483,60.368576421634,51,,,./0.png
6.43773144417213,60.3686747084424,52,,,./0.png
6.43521167553937,60.3692760925725,53,,,./0.png
6.43426310426702,60.3691939645935,54,,,./0.png
6.43333816659463,60.3691093842747,55,,,./0.png
6.43253826586108,60.3692042057905,56,,,./0.png
6.43213672482826,60.3693183197998,57,,,./0.png
6.43160222254982,60.3694095544384,58,,,./0.png
6.43104873320785,60.3693698502802,59,,,./0.png
6.43070904720494,60.3692936520152,60,,,./0.png
6.42963081246994,60.3690726130257,61,,,./0.png
6.42844628482482,60.3688437070384,62,,,./0.png
6.43126278413922,60.3698324298332,63,,,./0.png
6.43075470179944,60.3700344305127,64,,,./0.png
6.43141392815651,60.3694755558,65,,,./0.png
6.43262000894755,60.3688169754205,66,,,./0.png
6.43578995639134,60.3690377085054,67,,,./0.png
6.44585312901602,60.3725884022005,68,,,./0.png
6.44654852030156,60.3725379185647,69,,,./0.png
6.44784613664567,60.372429349968,70,,,./0.png
6.44887088828632,60.3723256914505,71,,,./0.png
6.44953476981723,60.3722658834321,72,,,./0.png
6.45039049878164,60.372187987857,73,,,./0.png
6.45144761477559,60.372382336884,74,,,./0.png
6.45097770001244,60.3724719851789,75,,,./0.png
6.4522906883218,60.3721663639834,76,,,./0.png
6.4533764213553,60.3722945104678,77,,,./0.png
6.45435752588279,60.3724119411881,78,,,./0.png
6.45351132270647,60.3725930488428,79,,,./0.png
6.45317248518349,60.3724298794954,80,,,./0.png
6.45533188263744,60.3725408416006,81,,,./0.png
6.45653983222002,60.372680004368,82,,,./0.png
6.45547443643151,60.3728917515786,83,,,./0.png
6.45747590708434,60.3729619376331,84,,,./0.png
6.45840243151318,60.3732538369483,85,,,./0.png
6.45959296495046,60.3739932534935,86,,,./0.png
6.45925118201194,60.3737168846742,87,,,./0.png
6.46049312953483,60.3740974861902,88,,,./0.png
6.46117418652522,60.374381777731,89,,,./0.png
6.46157945502322,60.3746709587705,90,,,./0.png
6.46265153736779,60.3751643585749,91,,,./0.png
6.4623139303172,60.3753610250899,92,,,./0.png
6.47131076465551,60.3777592467734,93,,,./0.png
6.47200135093125,60.3781495665923,94,,,./0.png
6.47240989289051,60.3783227146826,95,,,./0.png
6.47293233667562,60.3785386460673,96,,,./0.png
6.47363125191948,60.3787651802198,97,,,./0.png
6.47450508138269,60.3790603147754,98,,,./0.png
6.47542076921338,60.379269192646,99,,,./0.png
6.47632297060074,60.3795010202342,100,,,./0.png
6.47706513191214,60.3796804813274,101,,,./0.png
6.47783272758248,60.3798343068554,102,,,./0.png
6.47844018919324,60.3800126572409,103,,,./0.png
6.47793033790643,60.379936258891,104,,,./0.png
6.47918870320958,60.380261862476,105,,,./0.png
6.47958941233977,60.3803855138107,106,,,./0.png
6.49576557710799,60.3830193987115,107,,,./0.png
6.49674502294083,60.3830117158532,108,,,./0.png
6.49756154635448,60.3830647941761,109,,,./0.png
6.49867161083618,60.383111780155,110,,,./0.png
6.49997624552389,60.3834496584295,111,,,./0.png
6.50235642452011,60.3821625841916,112,,,./0.png
6.50205448335666,60.3825079937013,113,,,./0.png
6.50150487860467,60.3821843156767,114,,,./0.png
6.50081584989894,60.3817680708618,115,,,./0.png
6.50011918969758,60.3813560310541,116,,,./0.png
6.50170620654101,60.3827887002631,117,,,./0.png
6.50110657465015,60.3832706899716,118,,,./0.png
6.49959984311581,60.3837719026836,119,,,./0.png
6.49911381722057,60.3842241025694,120,,,./0.png
6.49935350389974,60.3843852867793,121,,,./0.png
6.4987055747113,60.3845791129739,122,,,./0.png
6.50007553462639,60.384677395371,123,,,./0.png
6.50139198385204,60.3816497759215,124,,,./0.png
6.49982763494164,60.3850818450399,125,,,./0.png
6.49993953005606,60.3855336753827,126,,,./0.png
6.50008091781983,60.3859831581854,127,,,./0.png
6.50030696911902,60.3865517407494,128,,,./0.png
6.50048374364196,60.3869220972805,129,,,./0.png
6.50333384725364,60.3942742373508,130,,,./0.png
6.50295499200777,60.3943976955473,131,,,./0.png
6.50340927305809,60.3946673498356,132,,,./0.png
6.50228301894612,60.3945968929951,133,,,./0.png
6.50352932221667,60.3950903139063,134,,,./0.png
6.50340917201136,60.3955871117541,135,,,./0.png
6.50451359501843,60.3956368390223,136,,,./0.png
6.50540763063069,60.3962135811669,137,,,./0.png
6.5057327407804,60.3967158240232,138,,,./0.png
6.5053833650304,60.3968369403381,139,,,./0.png
6.50436535093132,60.396960027316,140,,,./0.png
6.5033296517954,60.3970842255896,141,,,./0.png
6.50349663688533,60.3975835079097,142,,,./0.png
6.50416932488653,60.3980647098108,143,,,./0.png
6.50475233395606,60.3984920005473,144,,,./0.png
6.50525295546388,60.3988466585642,145,,,./0.png
6.50565295033613,60.3991370474532,146,,,./0.png
6.50530274899794,60.3993451921673,147,,,./0.png
6.50933413831347,60.405371572002,148,,,./0.png
6.5098763566042,60.4057211857126,149,,,./0.png
6.51056141526328,60.4057368999772,150,,,./0.png
6.51110457593035,60.4057673664817,151,,,./0.png
6.51133339265015,60.4062271720682,152,,,./0.png
6.51177751404532,60.4068056088737,153,,,./0.png
6.51104611776364,60.4068586696236,154,,,./0.png
6.51163948829109,60.4077677609105,155,,,./0.png
6.5120880862355,60.4077311727779,156,,,./0.png
6.51276105729049,60.4089043269683,157,,,./0.png
6.51321672575877,60.4091594623864,158,,,./0.png
6.51364013011536,60.409376274779,159,,,./0.png
6.5149228671501,60.4099398938421,160,,,./0.png
6.51435996458649,60.4097059740862,161,,,./0.png
6.51548710397758,60.4101564273434,162,,,./0.png
6.51610727620312,60.4104088192782,163,,,./0.png
6.51688363619298,60.4106902343534,164,,,./0.png
6.51270072791808,60.4094254604034,165,,,./0.png
6.51770905349886,60.4109246856137,166,,,./0.png
6.52189115443651,60.4120122944023,167,,,./0.png
6.52242992956358,60.4121789990533,168,,,./0.png
6.52275727673307,60.4124259093352,169,,,./0.png
6.52320558057562,60.4127795205798,170,,,./0.png
6.52375727386649,60.4132395047231,171,,,./0.png
6.52399453978591,60.4134368626213,172,,,./0.png
6.52410751921456,60.4138799814551,173,,,./0.png
6.5245944674414,60.4143431098418,174,,,./0.png
6.52527042864285,60.414712551514,175,,,./0.png
6.52604103574838,60.4150141138213,176,,,./0.png
6.53556951673437,60.4165602872414,177,,,./0.png
6.53647362079064,60.4167859197714,178,,,./0.png
6.53611044856396,60.4169329752366,179,,,./0.png
6.53558424873254,60.4171408437456,180,,,./0.png
6.53749195902931,60.4172080536006,181,,,./0.png
6.53800817169238,60.4175976847944,182,,,./0.png
6.53850161609944,60.4179781886794,183,,,./0.png
6.53859952886943,60.4182353231899,184,,,./0.png
6.53822627557034,60.4182052117762,185,,,./0.png
6.53750934482615,60.4180642930726,186,,,./0.png
6.5368719231784,60.4181134333415,187,,,./0.png
6.53623992061871,60.418168473686,188,,,./0.png
6.53530902094505,60.4177537518452,189,,,./0.png
6.5390235965382,60.4179036958314,190,,,./0.png
6.53945346225068,60.4176505125517,191,,,./0.png
6.53926853719447,60.4176906164626,192,,,./0.png
6.53851344280261,60.4187530852121,193,,,./0.png
6.53871414886108,60.4194357262749,194,,,./0.png
6.53875648227246,60.4197295516247,195,,,./0.png
6.53935275587718,60.419914656153,196,,,./0.png
6.53790249479241,60.419693454569,197,,,./0.png
6.53727731552135,60.4195803442049,198,,,./0.png
6.53900250095135,60.421443031474,199,,,./0.png
6.53954059161464,60.4216995947698,200,,,./0.png
6.54037759253139,60.4215728878031,201,,,./0.png
6.54119219235506,60.4215095930854,202,,,./0.png
6.54203796505902,60.4215774322747,203,,,./0.png
6.54285719459265,60.4217637340676,204,,,./0.png
6.54378213509043,60.4219490791207,205,,,./0.png
6.54740110008883,60.4230631867943,206,,,./0.png
6.54702855197369,60.4232565219811,207,,,./0.png
6.54619069558584,60.423316522875,208,,,./0.png
6.54636810993261,60.4236099322547,209,,,./0.png
6.54650355703173,60.4238372865768,210,,,./0.png
6.54634517754726,60.4241477203034,211,,,./0.png
6.54562013906,60.4242678245632,212,,,./0.png
6.54591374218035,60.4248883331306,213,,,./0.png
6.54492646408332,60.4245945029578,214,,,./0.png
6.5443350301555,60.4248882463056,215,,,./0.png
6.54787384984623,60.4257658450164,216,,,./0.png
6.54853547312979,60.4257867295782,217,,,./0.png
6.54910816200083,60.4262092689275,218,,,./0.png
6.55006338691181,60.4265401955127,219,,,./0.png
6.55101715591468,60.4267347224912,220,,,./0.png
6.55153099134162,60.4268674794629,221,,,./0.png
6.55189641819315,60.4273152095027,222,,,./0.png
6.55240104365513,60.4276291309449,223,,,./0.png
6.55314703986275,60.4280896533643,224,,,./0.png
6.5525105163047,60.4283782522952,225,,,./0.png
6.55232096944628,60.4284792192352,226,,,./0.png
6.55269581523607,60.4287240220197,227,,,./0.png
6.55103739557804,60.4289227487827,228,,,./0.png
6.55405639124451,60.4284269607329,229,,,./0.png
6.55508122974086,60.4286140585395,230,,,./0.png
6.55535340622294,60.4288975883286,231,,,./0.png
6.55827380979229,60.4322964613653,232,,,./0.png
6.55899862445668,60.4325723219761,233,,,./0.png
6.55979781299173,60.43287420281,234,,,./0.png
6.56042397900108,60.4329785169946,235,,,./0.png
6.56113156892674,60.4330930232206,236,,,./0.png
6.56198202924732,60.4331811268711,237,,,./0.png
6.56259713494864,60.4332765240819,238,,,./0.png
6.56343479480348,60.4333788910226,239,,,./0.png
6.561922108081,60.4338241373287,240,,,./0.png
6.56243789743243,60.4342267145451,241,,,./0.png
6.56308603871559,60.4345867395434,242,,,./0.png
6.5642158189954,60.4338457910199,243,,,./0.png
6.56512975111467,60.4343412280818,244,,,./0.png
6.56452138118807,60.4346260469537,245,,,./0.png
6.56378228334148,60.4348533460782,246,,,./0.png
6.56571494455377,60.4346014423377,247,,,./0.png
6.56627798648854,60.4347655036865,248,,,./0.png
6.56632230836264,60.4349578044472,249,,,./0.png
6.56710049214089,60.4348356549012,250,,,./0.png
6.56782485344871,60.43488369939,251,,,./0.png
6.5685956847815,60.4349383908899,252,,,./0.png
6.56933134309547,60.434992436082,253,,,./0.png
6.43610024694826,60.3693563111308,254,,,./0.png
6.43659506480785,60.3689564136972,255,,,./0.png
6.43818309871252,60.3690166340323,256,,,./0.png
6.45879082124403,60.3735289539372,257,,,./0.png
6.50037717912882,60.3833698173463,258,,,./0.png
6.50147404864114,60.3881129599527,259,,,./0.png
6.50108752154361,60.3877714528365,260,,,./0.png
6.50071001309214,60.3874347562182,261,,,./0.png
6.53693099420392,60.4169727007845,262,,,./0.png
6.54341117586885,60.4225652468239,263,,,./0.png
6.54323609734178,60.4227712080725,264,,,./0.png
6.54419678936576,60.4229089553599,265,,,./0.png
6.55541576474076,60.4294860253733,266,,,./0.png
6.55576433659904,60.4293529558085,267,,,./0.png
6.55577749652038,60.4289728331565,268,,,./0.png
6.55208146754396,60.4283242634106,269,,,./0.png
6.54762640915921,60.4258713615982,270,,,./0.png
6.54682712737101,60.4260975393469,271,,,./0.png
6.54600952442891,60.4263284463865,272,,,./0.png
6.54550177387691,60.4233687183876,273,,,./0.png
6.54478210973663,60.4231519564391,274,,,./0.png
6.54596999332213,60.423791312173,275,,,./0.png
6.54496664880128,60.4236973801281,276,,,./0.png
6.5211457590536,60.4117600655523,277,,,./0.png
6.51284920956823,60.4097212295744,278,,,./0.png
6.49676026766983,60.3829101247253,279,,,./0.png
6.52011804056941,60.4115490677033,280,,,./0.png
6.55631407498542,60.4297970280143,281,,,./0.png
6.51229268449273,60.4083014295025,282,,,./0.png
6.55177984647158,60.4287857976879,283,,,./0.png
6.56155473761482,60.4339622159765,284,,,./0.png
6.56094857802252,60.4341424649403,285,,,./0.png
